dataset,dataset_role,public_trajectory_id,original_trajectory_sha256,source_family,trajectory_length,top_10pct_longest_global,top_10pct_longest_within_dataset,pi_density,hn_density,uc_density,has_pi,has_hn,has_uc,pi_step_count,hn_step_count,uc_step_count,pi_projected_step_count,hn_projected_step_count,uc_projected_step_count
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000069,70ec3b600eafc6bddd06f18ebe914dab1e6c89dc1c7d1867e61e6756f7b3a0c9,OpenHands external,75,False,False,0.5066666666666667,0.0,0.0,True,False,False,0,0,0,38,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000070,619bcec8c9bd7ad1675724db18db5d01dc4c30f4ce91d6108ff7a8f0f51fce81,OpenHands external,151,False,False,0.609271523178808,0.0,0.0,True,False,False,0,0,0,92,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000071,673384e6b10c36b579cb7a8cc74a82269ad698bda5a50096838e72ec37ec6b74,OpenHands external,105,False,False,0.47619047619047616,0.0,0.0,True,False,False,0,0,0,50,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000072,97e1d1f16222fe9a4ed5147762b84b226f5032eee84f1f8a88fe4f498443f98c,OpenHands external,83,False,False,0.4939759036144578,0.0,0.0,True,False,False,0,0,0,41,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000073,d3ea46fd528f8abaec29003c45affff0b45a447904eef9e18223d3dafcb22f74,OpenHands external,201,True,True,0.9353233830845771,0.1890547263681592,0.0,True,True,False,0,38,0,188,38,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000074,1f38d9a47937c30300fd1117d0e287219ec0969b429b48115cba6f7aa06813af,OpenHands external,101,False,False,0.27722772277227725,0.0,0.0,True,False,False,0,0,0,28,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000075,6aaa6f4c579c57fc3a46a331a3a3ad106e023eb63617aa2adcf8ade183848711,OpenHands external,121,False,False,0.5785123966942148,0.0,0.0,True,False,False,0,0,0,70,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000076,029eccdc633c83c8dc462170a1f63e1dd84ea62a47a34161c0e9571a5af2c5de,OpenHands external,201,True,True,0.7263681592039801,0.0,0.0,True,False,False,0,0,0,146,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000077,c4999b494298c5385af4bea96d403bf68e8860e038fbbd30a153595e0569d0bb,OpenHands external,133,False,False,0.5488721804511278,0.0,0.0,True,False,False,0,0,0,73,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000078,13a652ed9217042b06c6aa071a6680022282217abf9a638446fea444ea5d7e99,OpenHands external,105,False,False,0.5904761904761905,0.0,0.0,True,False,False,0,0,0,62,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000079,2818b53c87149f1fd93915996ee313c979bcfa84ce98e7516f2702f6c9d6874c,OpenHands external,103,False,False,0.5533980582524272,0.0,0.0,True,False,False,0,0,0,57,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000080,a691a704a3786583cc4a9ecab7c6849634fb3e2328bf7b2d7fc10aafa9246f00,OpenHands external,119,False,False,0.5378151260504201,0.0,0.0,True,False,False,0,0,0,64,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000081,be4984edd9927d886e0240e8ab6ed5bbdf9ad22b1160df66253277d271c16117,OpenHands external,137,False,False,0.656934306569343,0.0,0.0,True,False,False,0,0,0,90,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000082,a1a7b26b0c15f6d514bf66a4d2982897500b16bb945b03e7949b528be68d385a,OpenHands external,109,False,False,0.4954128440366973,0.0,0.0,True,False,False,0,0,0,54,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000083,6271cb0bd4f27a861f7930cc66d2f97d97c763e77cd8f517fd7911fd3c749845,OpenHands external,155,False,False,0.6709677419354839,0.0,0.0,True,False,False,0,0,0,104,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000084,e6f7010525143fea76c86fa4809a3a940f84f76197d5fd7d6db30415d9f4d9c6,OpenHands external,159,False,False,0.6918238993710691,0.0,0.0,True,False,False,0,0,0,110,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000085,41d5203fe65b92d382c5ac48c9ad1b245ae5390e3d4a9eb5187c521a76a81736,OpenHands external,157,False,False,0.5477707006369427,0.0,0.0,True,False,False,0,0,0,86,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000086,e230f143a733f4ca0ee8f04e6ed744e0c8a32718a2e2268dd104baf21b6f7ac4,OpenHands external,201,True,True,0.8656716417910447,0.2537313432835821,0.0,True,True,False,0,51,0,174,51,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000087,7a392378278c6b772e2dc203c8c2dba0cb5bfc834ba879a5d327a16188a564ff,OpenHands external,167,False,False,0.6586826347305389,0.0,0.0,True,False,False,0,0,0,110,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000088,3ab30876383dcf741c6106efdd2b4ae1ef8c756397cc2e1ad55ff3aee9f52b6f,OpenHands external,179,True,False,0.994413407821229,0.0,0.0,True,False,False,0,0,0,178,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000089,aefab75bef234fd1bbfe428abab0c07a1598b30ecd473788e62ba68500f12dca,OpenHands external,147,False,False,0.6666666666666666,0.0,0.0,True,False,False,0,0,0,98,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000090,ccd67103f9185342b4dd8199f419149347b237c84bd08c5af98cf0653efebf1c,OpenHands external,105,False,False,0.49523809523809526,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000091,cefb67b6254ae42d8d4c0e718069613eeb7d86846a5377f6f2518f9c1282bacf,OpenHands external,113,False,False,0.3893805309734513,0.0,0.0,True,False,False,0,0,0,44,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000092,208260e6cdd84f1a446fa47daa2ab220a7b3d8a30ba6c5473c2c61c44bcd1490,OpenHands external,185,True,False,0.5405405405405406,0.0,0.0,True,False,False,0,0,0,100,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000093,c37bd2c6edfd05a69d2211f20b88bea6878e667b2e8e2d5a5dfecdf1c7a96f71,OpenHands external,89,False,False,0.48314606741573035,0.0,0.0,True,False,False,0,0,0,43,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000094,f42c327854048aaec838b2bbca7526bf2636cc24cd4351145a289efe878140d2,OpenHands external,109,False,False,0.6422018348623854,0.0,0.0,True,False,False,0,0,0,70,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000095,e45ac85b18fd93319fa6d37554e164b22eeee3c4e20407400e45c757f7c91e5c,OpenHands external,201,True,True,0.6716417910447762,0.0,0.0,True,False,False,0,0,0,135,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000096,9ff240dfaa8ca78bc33f89e2765da08f4a07958f0b811605d17b9f73dc257255,OpenHands external,119,False,False,0.6218487394957983,0.0,0.0,True,False,False,0,0,0,74,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000097,4cb9aef7eba30ff796b01bad62d42446476627c85abc3e795f683d01a190636f,OpenHands external,91,False,False,0.5054945054945055,0.0,0.0,True,False,False,0,0,0,46,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000098,8d27a73ce42e821dcbd7668c1bf5e66caaaa5f2cd8fa44456c944d12474705fd,OpenHands external,69,False,False,0.5507246376811594,0.0,0.0,True,False,False,0,0,0,38,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000099,44454d4ed3416b115bca837bb33056951db017f2eb154adb3aa59237360b70d9,OpenHands external,131,False,False,0.549618320610687,0.0,0.0,True,False,False,0,0,0,72,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000100,8648e5bd449e4d5d8b687c2ab4dc263a4fcba617f3d46b2e1bd1ca418897fb69,OpenHands external,149,False,False,0.6845637583892618,0.0,0.0,True,False,False,0,0,0,102,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,OpenHands external,177,True,False,0.4124293785310734,0.0,0.0,True,False,False,0,0,0,73,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000102,7b6671c33c923fab74f6c246cdf785129261a2b4f998ba02d9b1c455fe9e6dcd,OpenHands external,103,False,False,0.44660194174757284,0.0,0.0,True,False,False,0,0,0,46,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000103,717121ca8d832bfe62c7a120a35912b7a7fa20bf0e2ffaf17220fcaae7ad811d,OpenHands external,153,False,False,0.5098039215686274,0.0,0.0,True,False,False,0,0,0,78,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000104,43c3cdffd29f3f721f36e06264f7319c433305835597fbc85cf596e8ec820ad9,OpenHands external,201,True,True,0.6169154228855721,0.0,0.0,True,False,False,0,0,0,124,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000105,b05313837f8a609b41a364d015403ee574029cb9b918bf6f8c4b389189009b42,OpenHands external,85,False,False,0.38823529411764707,0.0,0.0,True,False,False,0,0,0,33,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000106,2d105df18c3a6014fc5c90c32215886032929669448a0dafc24793d9f254cf21,OpenHands external,87,False,False,0.4827586206896552,0.0,0.0,True,False,False,0,0,0,42,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000107,5c1108d0bb9e36d17a2f2f4756a317ac9f5f055788a60472c22bfbe10070b130,OpenHands external,137,False,False,0.23357664233576642,0.11678832116788321,0.16058394160583941,True,True,True,0,16,0,32,16,22
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000108,c5adabadeaa4d9b2914dfd06263d529d2c2d22eac604f767166aa5e035b4fcaf,OpenHands external,105,False,False,0.38095238095238093,0.0,0.0,True,False,False,0,0,0,40,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000109,53f6ab5659fac925288e06d59618cf9546f1112e69328baee05712b092f70c35,OpenHands external,121,False,False,0.36363636363636365,0.0,0.0,True,False,False,0,0,0,44,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000110,eb802e7a3b5f37fa42de7d7da1c8ff033311f410614c4f0b12d1c6e32aacac60,OpenHands external,103,False,False,0.5048543689320388,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000111,b0f9cfe2c95e5e123eebbf72137a1bc3eebb6186a4a8ef855c6da6da503c174a,OpenHands external,177,True,False,0.6101694915254238,0.0,0.0,True,False,False,0,0,0,108,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,OpenHands external,103,False,False,0.5048543689320388,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,OpenHands external,107,False,False,0.4205607476635514,0.0,0.0,True,False,False,0,0,0,45,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000114,fc88cc94b52e25ca95153ed5a97d2099fbe73d4ab517161fff4bca45675e8894,OpenHands external,115,False,False,0.28695652173913044,0.0,0.0,True,False,False,0,0,0,33,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000115,caae0ec7e482905a0f9858f8f2366deab9e4ac8bae9c7c34611a36474acb5acd,OpenHands external,103,False,False,0.3883495145631068,0.0,0.0,True,False,False,0,0,0,40,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000116,6a312b63528cbb67b1983b438b5abfa0f286cd55a8815681f8ee4767e58126cb,OpenHands external,89,False,False,0.5955056179775281,0.0,0.0,True,False,False,0,0,0,53,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000117,b7b9d981aeec227ba664a7bcca5944fa8f37e08d3db1c584a5617203908991f1,OpenHands external,113,False,False,0.4247787610619469,0.0,0.0,True,False,False,0,0,0,48,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000118,90b94fa7624df4cc7bdd42d2b17d93d4574d7db8b789786e26327c08a2bdb6a2,OpenHands external,143,False,False,0.6223776223776224,0.0,0.0,True,False,False,0,0,0,89,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000119,86464f89e449fadd30a9e507b77bc0e3ae76c91de543592adcd99f7be15d60f2,OpenHands external,99,False,False,0.5757575757575758,0.0,0.0,True,False,False,0,0,0,57,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000120,235aed3d347731450e21f85a8e03d5e38c996c28be6b3c8e77916cfdcc7bf03e,OpenHands external,201,True,True,0.8557213930348259,0.19900497512437812,0.0,True,True,False,0,40,0,172,40,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000121,421773da16dd61c40f653df659b80ff120123707b91ed893fb4207ff8057095e,OpenHands external,145,False,False,0.6758620689655173,0.0,0.0,True,False,False,0,0,0,98,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000122,e61fbd2cbd685939cd2fa66fedb09eeb554dbd59fca6f1633fd2a59e896fbaea,OpenHands external,109,False,False,0.42201834862385323,0.0,0.0,True,False,False,0,0,0,46,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000123,9c710a0687bb7375288453b5ffa814c8de34e4ad8d4b1bca0a726421f311e84b,OpenHands external,201,True,True,0.8955223880597015,0.0,0.0,True,False,False,0,0,0,180,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000124,8bbb67288c02d4b149c5bd513afbcff2b308dc9e33d504f29fcd3f2b8a6f5dc5,OpenHands external,139,False,False,0.4892086330935252,0.0,0.0,True,False,False,0,0,0,68,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000125,508a01c279c2555f1dfa16410a2e8a6a33fdd5af9c087a092a5232e4597a730b,OpenHands external,133,False,False,0.43609022556390975,0.0,0.0,True,False,False,0,0,0,58,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000126,5f2a06ea78fbd6ed5d18e5062c64a112fe35991dd3db20a98612cdc6256b4d5e,OpenHands external,201,True,True,0.6467661691542289,0.20398009950248755,0.0,True,True,False,0,41,0,130,41,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000127,ddf62731112139383bba00a84c2b36cabe47ebc918269e5ba99a282b40877a22,OpenHands external,201,True,True,0.3283582089552239,0.0,0.0,True,False,False,0,0,0,66,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000128,9bcb78762824d144fc1f8f8ebd1f5617750a7be10c2f7d621ebdcb0a9f8b93cc,OpenHands external,201,True,True,0.6567164179104478,0.05970149253731343,0.0,True,True,False,0,12,0,132,12,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000129,3d422a6ba01ad75337ad7ac878d586c4ac325c213f92e009afa4f6b46df42135,OpenHands external,201,True,True,0.6169154228855721,0.0,0.0,True,False,False,0,0,0,124,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000130,883c851d24c7279783fc2a1ea190e98a6556be5cc82735d27db7690c3962e23c,OpenHands external,93,False,False,0.5376344086021505,0.0,0.0,True,False,False,0,0,0,50,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000131,153f88d1d8f32e585c8c444c244e0ce9ffb949853f3efeed53a004fcc62310f1,OpenHands external,113,False,False,0.5309734513274337,0.0,0.0,True,False,False,0,0,0,60,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000132,435baf91255590b93318fa35fc371cd86f8c7ffbe57a27f7a8b1954b74b33fe5,OpenHands external,187,True,False,0.7700534759358288,0.0,0.0,True,False,False,0,0,0,144,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000133,ff9ef520c5451c9f3d7a4d6a09d71e5926fee77637d77516512b26b9ee69e406,OpenHands external,141,False,False,0.45390070921985815,0.0,0.0,True,False,False,0,0,0,64,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000134,2ada317bad27bde1c77e4ba0b6d6293328ba55d80d979b8c58a6f7d2a592a397,OpenHands external,127,False,False,0.4251968503937008,0.0,0.0,True,False,False,0,0,0,54,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000135,d19d85b23a2a04329df37f621e444b5f983853a9f5f532493b04d9d33f647bd7,OpenHands external,141,False,False,0.425531914893617,0.0,0.0,True,False,False,0,0,0,60,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000136,6bc4162fa5588d620499a05d95668177be05cfe71dddb49b7f2318c1fd5d85f1,OpenHands external,137,False,False,0.45985401459854014,0.0,0.0,True,False,False,0,0,0,63,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000137,e8727577a62f51a76d7a7be389b555a911b6e9a8abcfc01241cf52ba45ad0f53,OpenHands external,119,False,False,0.5210084033613446,0.0,0.0,True,False,False,0,0,0,62,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000138,b6dc250b35ca7dd33601fc6cb4a16b7d045b7dc4a77112f0b485d62ada763c3b,OpenHands external,123,False,False,0.5203252032520326,0.0,0.0,True,False,False,0,0,0,64,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000139,964b5aede3d1b13523f8d01df7237e8a9403493d6f5e58172ddc0fb2af1bd715,OpenHands external,157,False,False,0.5923566878980892,0.0,0.0,True,False,False,0,0,0,93,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000140,9d69d2e1007039a16e4d4e22e0259d330a901d86939ca4585a13a3246a250b93,OpenHands external,87,False,False,0.6436781609195402,0.0,0.0,True,False,False,0,0,0,56,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000141,3dde51fa47ae7848f48f893e73df38c543476684c388eeab005d4ae439dd1e79,OpenHands external,201,True,True,0.6965174129353234,0.0,0.0,True,False,False,0,0,0,140,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000142,f70690095ac88604df245d6855d811b8e4b2d3c795e7c3cf0ec3b8bd6c2b8834,OpenHands external,167,False,False,0.40718562874251496,0.0,0.0,True,False,False,0,0,0,68,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000143,62d38fb1ca473e1c18a320b523c14d6f3990c3ebc3ab28b74b9faa34f0735640,OpenHands external,123,False,False,0.44715447154471544,0.0,0.0,True,False,False,0,0,0,55,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000144,4e21a28f8c9c0ddc1514bd36ee26e028f8dbd80163a5dc6bbb88dd0937a4ecfe,OpenHands external,163,False,False,0.5030674846625767,0.0,0.0,True,False,False,0,0,0,82,0,0
